Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,A2Sigma,6.5,f,1,X2Pi,5.5,f,2,40407.8881871783,0.000989826506666171,40528.146296526,120.258109347737,0.919202722046045,4075727.78357288,0,rR2(5.5),A2Sigma v=0 6.5  7 F2f - X2Pi v=2 5.5  6 F2f
LinearMolecule,A2Sigma,15.5,f,1,X2Pi,16.5,f,2,40411.2271579927,0.000604858978086075,40956.768693294,545.54153530127,4.31822427836121,8378856.93875371,0,pP2(16.5),A2Sigma v=0 15.5 16 F2f - X2Pi v=2 16.5 17 F2f
LinearMolecule,A2Sigma,16.5,e,1,X2Pi,16.5,f,2,40411.2271579927,0.000453337310413719,40956.768693294,545.54153530127,3.23647701536955,5910485.67227267,0,pQ12(16.5),A2Sigma v=0 16.5 16 F1e - X2Pi v=2 16.5 17 F2f
LinearMolecule,A2Sigma,24.5,e,1,X2Pi,25.5,e,2,40412.8430796269,1.23955312866905E-5,41606.63110875,1193.7880291231,1.98203919635068,2461636.3169588,0,oP12(25.5),A2Sigma v=0 24.5 24 F1e - X2Pi v=2 25.5 26 F2e
LinearMolecule,A2Sigma,10.5,f,1,X2Pi,10.5,e,2,40415.7480519967,0.00255444013035667,40679.018025834,263.269973837248,4.70998246444606,13297558.7127784,0,qQ2(10.5),A2Sigma v=0 10.5 11 F2f - X2Pi v=2 10.5 11 F2e
LinearMolecule,A2Sigma,11.5,e,1,X2Pi,10.5,e,2,40415.7480519967,0.000592572114653376,40679.018025834,263.269973837248,1.09260899708283,2827670.73946002,0,qR12(10.5),A2Sigma v=0 11.5 11 F1e - X2Pi v=2 10.5 11 F2e
LinearMolecule,A2Sigma,7.5,f,1,X2Pi,6.5,f,2,40417.7734440658,0.00110554691489373,40559.914192494,142.140748428256,1.14026951276526,4427189.66801185,0,rR2(6.5),A2Sigma v=0 7.5  8 F2f - X2Pi v=2 6.5  7 F2f
LinearMolecule,A2Sigma,16.5,f,1,X2Pi,17.5,f,2,40419.9076214892,0.000487853531900406,41024.188985151,604.281363661752,4.61621884535015,8435617.22547221,0,pP2(17.5),A2Sigma v=0 16.5 17 F2f - X2Pi v=2 17.5 18 F2f
LinearMolecule,A2Sigma,17.5,e,1,X2Pi,17.5,f,2,40419.9076214893,0.000349514029392087,41024.188985151,604.281363661752,3.30720829858294,5707795.97194325,0,pQ12(17.5),A2Sigma v=0 17.5 17 F1e - X2Pi v=2 17.5 18 F2f
LinearMolecule,A2Sigma,25.5,e,1,X2Pi,26.5,e,2,40423.214296484,8.11247260246972E-6,41705.588664375,1282.374367891,1.98386365205368,2370961.22328884,0,oP12(26.5),A2Sigma v=0 25.5 25 F1e - X2Pi v=2 26.5 27 F2e
