Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,Excited,21,e,2,Ground,22,e,2,50315.3740584465,0.000753238236655465,51107.0227928343,791.648734387833,7.3250524141742,20415867.6047593,0,pP3(22),Excited v=2 21 22 F3e - Ground v=0 22 23 F3e
LinearMolecule,Excited,22,f,1,Ground,22,e,2,50316.4235934788,1.53712679392919E-6,51108.0723278667,791.648734387833,0.0149481714878915,39813.3107920928,0,pQ23(22),Excited v=2 22 22 F2f - Ground v=0 22 23 F3e
LinearMolecule,Excited,25,e,2,Ground,25,f,1,50326.0436489097,6.95220800020206E-7,51259.8212486407,933.777599730976,0.0133669808658903,31431.489533622,0,rQ32(25),Excited v=2 25 26 F3e - Ground v=0 25 25 F2f
LinearMolecule,Excited,27,e,1,Ground,26,e,1,50326.6974965055,0.000472705558003951,51258.2800056276,931.58250912206,8.99351053358659,19610347.872585,0,rR1(26),Excited v=2 27 26 F1e - Ground v=0 26 25 F1e
LinearMolecule,Excited,26,f,1,Ground,25,f,1,50326.9774737357,0.000450089209125831,51260.7550734667,933.777599730976,8.65384615384616,19582101.0951101,0,rR2(25),Excited v=2 26 26 F2f - Ground v=0 25 25 F2f
LinearMolecule,Excited,25,e,2,Ground,24,e,2,50327.8325364427,0.000436776169363423,51259.8212486407,931.988712198013,8.32613659619182,19580396.3764461,0,rR3(24),Excited v=2 25 26 F3e - Ground v=0 24 25 F3e
LinearMolecule,Excited,25,e,2,Ground,26,e,1,50328.2387395186,2.28766983569412E-8,51259.8212486407,931.58250912206,0.000435243089832918,1023.57659818322,0,rP31(26),Excited v=2 25 26 F3e - Ground v=0 26 25 F1e
LinearMolecule,Excited,26,f,1,Ground,26,e,1,50329.1725643446,6.56572652918833E-7,51260.7550734667,931.58250912206,0.012491693761809,28270.160431162,0,rQ21(26),Excited v=2 26 26 F2f - Ground v=0 26 25 F1e
LinearMolecule,Excited,21,e,1,Ground,21,f,1,50374.1308046658,2.85823557668029E-6,51038.636751699,664.505947033244,0.0151062916258303,42250.8594944685,0,pQ12(21),Excited v=2 21 20 F1e - Ground v=0 21 21 F2f
LinearMolecule,Excited,21,e,1,Ground,20,e,2,50375.9552530687,1.08108522585601E-7,51038.636751699,662.681498630276,0.000566395423479191,1584.32620696174,0,pR13(20),Excited v=2 21 20 F1e - Ground v=0 20 21 F3e
LinearMolecule,Excited,21,e,1,Ground,22,e,1,50376.2892527432,0.00140043248564032,51038.636751699,662.347498955773,7.32531509945333,20490842.7024435,0,pP1(22),Excited v=2 21 20 F1e - Ground v=0 22 21 F1e
LinearMolecule,Excited,20,f,1,Ground,21,f,1,50376.4322696334,0.00132145470990054,51040.9382166667,664.505947033244,6.98412698412698,20489621.3913161,0,pP2(21),Excited v=2 20 20 F2f - Ground v=0 21 21 F2f
LinearMolecule,Excited,19,e,2,Ground,20,e,2,50377.1493807805,0.00127073203906893,51039.8308794108,662.681498630276,6.65753998096805,20533991.8782058,0,pP3(20),Excited v=2 19 20 F3e - Ground v=0 20 21 F3e
LinearMolecule,Excited,17,e,1,Ground,18,e,2,50377.9104743887,2.72153974283235E-7,50923.0183176393,545.107843250501,0.000811310233582236,2788.44962507213,0,nP13(18),Excited v=2 17 16 F1e - Ground v=0 18 19 F3e
LinearMolecule,Excited,20,f,1,Ground,20,e,2,50378.2567180364,3.13434839237163E-6,51040.9382166667,662.681498630276,0.0164212824536843,48181.0280624323,0,pQ23(20),Excited v=2 20 20 F2f - Ground v=0 20 21 F3e
LinearMolecule,Excited,23,e,2,Ground,23,f,1,50386.9063604191,1.4813846668851E-6,51180.361642099,793.455281679843,0.0145314509112032,37212.3971427443,0,rQ32(23),Excited v=2 23 24 F3e - Ground v=0 23 23 F2f
LinearMolecule,Excited,25,e,1,Ground,24,e,1,50387.6577135734,0.000857722569847358,51178.9361614926,791.278447919206,8.32633668197481,19650777.8446402,0,rR1(24),Excited v=2 25 24 F1e - Ground v=0 24 23 F1e
LinearMolecule,Excited,24,f,1,Ground,23,f,1,50387.8980549868,0.000814130854539782,51181.3533366667,793.455281679843,7.98611111111111,19617399.5195351,0,rR2(23),Excited v=2 24 24 F2f - Ground v=0 23 23 F2f
LinearMolecule,Excited,23,e,2,Ground,22,e,2,50388.7129077111,0.000787561818960914,51180.361642099,791.648734387833,7.65884061981018,19615004.502807,0,rR3(22),Excited v=2 23 24 F3e - Ground v=0 22 23 F3e
