Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,A,3.5,e,1,X,4.5,e,1,32270.8350938871,0.00759823467145452,34453.835834,2183.00074011291,1.70355950265157,6733197.83592886,0,pP1(4.5),A v=0 3.5  3 F1e - X v=0 4.5  4 F1e
LinearMolecule,A,8.5,e,1,X,7.5,e,2,32271.9219573196,9.75570784301501E-6,35461.697774,3189.77581668035,0.273437683865703,480378.759177993,0,qR12(7.5),A v=0 8.5  8 F1e - X v=0 7.5  8 F2e
LinearMolecule,A,8.5,f,1,X,9.5,f,1,32284.5636575845,2.36922874795536E-6,35759.23385,3474.67019241545,0.26037362402485,457965.422044514,0,qP21(9.5),A v=0 8.5  9 F2f - X v=0 9.5  9 F1f
LinearMolecule,A,9.5,e,1,X,9.5,f,1,32286.4731575845,5.74101634436313E-5,35761.14335,3474.67019241545,6.30926512460117,9989276.75502033,0,qQ1(9.5),A v=0 9.5  9 F1e - X v=0 9.5  9 F1f
LinearMolecule,A,6.5,f,1,X,6.5,e,2,32291.7059421329,0.000603737619064885,35192.896046,2901.19010386706,4.24002998179203,9594830.37767391,0,qQ2(6.5),A v=0 6.5  7 F2f - X v=0 6.5  7 F2e
LinearMolecule,A,7.5,e,1,X,6.5,e,2,32293.2134421329,4.1764928631483E-5,35194.403546,2901.19010386706,0.293313757488186,580857.608626369,0,qR12(6.5),A v=0 7.5  7 F1e - X v=0 6.5  7 F2e
LinearMolecule,A,0.5,e,1,X,0.5,f,1,32295.765788154,0.00592968127210553,34250.30075,1954.53496184605,0.444444444444444,7042837.84670983,0,pQ12(0.5),A v=0 0.5  0 F1e - X v=0 0.5  1 F2f
LinearMolecule,A,5.5,f,1,X,5.5,e,2,32309.4472561665,0.0016923965340841,34958.345654,2648.8983978335,3.54436683433849,9372802.05753295,0,qQ2(5.5),A v=0 5.5  6 F2f - X v=0 5.5  6 F2e
LinearMolecule,A,6.5,e,1,X,5.5,e,2,32310.7537561665,0.000149923869062303,34959.652154,2648.8983978335,0.313983855720734,711777.071029273,0,qR12(5.5),A v=0 6.5  6 F1e - X v=0 5.5  6 F2e
LinearMolecule,A,7.5,f,1,X,8.5,f,1,32313.8901179736,1.24032651942185E-5,35459.989274,3146.09915602644,0.281944715687209,559416.344087307,0,qP21(8.5),A v=0 7.5  8 F2f - X v=0 8.5  8 F1f
LinearMolecule,A,8.5,e,1,X,8.5,f,1,32315.5986179735,0.000247033388650651,35461.697774,3146.09915602644,5.61543734151724,9905379.95008145,0,qQ1(8.5),A v=0 8.5  8 F1e - X v=0 8.5  8 F1f
LinearMolecule,A,2.5,e,1,X,3.5,e,1,32322.3848227302,0.0127753194845202,34352.191946,2029.80712326978,1.37384594922879,7274789.30117605,0,pP1(3.5),A v=0 2.5  2 F1e - X v=0 3.5  3 F1e
LinearMolecule,A,4.5,f,1,X,4.5,e,2,32323.2125186635,0.00382618470887265,34756.68065,2433.46813133647,2.85164150534711,9060703.5775741,0,qQ2(4.5),A v=0 4.5  5 F2f - X v=0 4.5  5 F2e
LinearMolecule,A,5.5,e,1,X,4.5,e,2,32324.3180186635,0.000447338133241816,34757.78615,2433.46813133647,0.333399478785936,882866.881414345,0,qR12(4.5),A v=0 5.5  5 F1e - X v=0 4.5  5 F2e
LinearMolecule,A,0.5,f,1,X,0.5,e,1,32329.8140222357,0.00593924965945669,34284.012794,1954.19877176435,0.444444444444444,7065136.35081994,0,qQ2(0.5),A v=0 0.5  1 F2f - X v=0 0.5  1 F2e
LinearMolecule,A,1.5,e,1,X,0.5,e,1,32330.1155222357,0.00296962482972834,34284.314294,1954.19877176435,0.222222222222222,1766333.50397615,0,qR12(0.5),A v=0 1.5  1 F1e - X v=0 0.5  1 F2e
LinearMolecule,A,3.5,f,1,X,3.5,e,2,32332.6702747272,0.00683425760628802,34588.19465,2255.52437527277,2.16965826659512,8624809.49471338,0,qQ2(3.5),A v=0 3.5  4 F2f - X v=0 3.5  4 F2e
LinearMolecule,A,4.5,e,1,X,3.5,e,2,32333.5747747272,0.00109316465862414,34589.09915,2255.52437527277,0.347044825490814,1103748.64511751,0,qR12(3.5),A v=0 4.5  4 F1e - X v=0 3.5  4 F2e
LinearMolecule,A,1.5,f,1,X,1.5,e,2,32336.6352923545,0.00913975947362287,34351.689446,2015.05415364547,0.915741522656468,7283176.64909591,0,qQ2(1.5),A v=0 1.5  2 F2f - X v=0 1.5  2 F2e
LinearMolecule,A,2.5,e,1,X,1.5,e,2,32337.1377923545,0.00312674632348986,34352.191946,2015.05415364547,0.31327864234245,1661145.6446571,0,qR12(1.5),A v=0 2.5  2 F1e - X v=0 1.5  2 F2e
LinearMolecule,A,2.5,f,1,X,2.5,e,2,32337.3509314857,0.00932327798481099,34453.132334,2115.78140251434,1.51427891197951,8029553.30718287,0,qQ2(2.5),A v=0 2.5  3 F2f - X v=0 2.5  3 F2e
LinearMolecule,A,3.5,e,1,X,2.5,e,2,32338.0544314857,0.00212929485041981,34453.835834,2115.78140251434,0.345838265750546,1375460.62791706,0,qR12(2.5),A v=0 3.5  3 F1e - X v=0 2.5  3 F2e
LinearMolecule,A,6.5,f,1,X,7.5,f,1,32340.5120947513,5.52310988021559E-5,35192.896046,2852.3839512487,0.306936681266867,697725.952496474,0,qP21(7.5),A v=0 6.5  7 F2f - X v=0 7.5  7 F1f
LinearMolecule,A,7.5,e,1,X,7.5,f,1,32342.0195947513,0.000884953426989753,35194.403546,2852.3839512487,4.91796603447934,9783413.11768372,0,qQ1(7.5),A v=0 7.5  7 F1e - X v=0 7.5  7 F1f
LinearMolecule,A,5.5,f,1,X,6.5,f,1,32364.5750021798,0.000208873887067622,34958.345654,2593.77065182019,0.335813549673078,892586.136504933,0,qP21(6.5),A v=0 5.5  6 F2f - X v=0 6.5  6 F1f
LinearMolecule,A,6.5,e,1,X,6.5,f,1,32365.8815021798,0.00262282172655565,34959.652154,2593.77065182019,4.21679840653884,9608167.49283101,0,qQ1(6.5),A v=0 6.5  6 F1e - X v=0 6.5  6 F1f
LinearMolecule,A,1.5,e,1,X,2.5,e,1,32372.7155609097,0.0173778957323464,34284.314294,1911.59873309033,1.06011717773006,8459695.22477397,0,pP1(2.5),A v=0 1.5  1 F1e - X v=0 2.5  2 F1e
LinearMolecule,A,4.5,f,1,X,5.5,f,1,32386.2691783012,0.000669649522772988,34756.68065,2370.41147169879,0.368841179549519,1178814.87753836,0,qP21(5.5),A v=0 4.5  5 F2f - X v=0 5.5  5 F1f
LinearMolecule,A,5.5,e,1,X,5.5,f,1,32387.3746783012,0.00637718768725615,34757.78615,2370.41147169879,3.51253804980851,9356005.54409487,0,qQ1(5.5),A v=0 5.5  5 F1e - X v=0 5.5  5 F1f
LinearMolecule,A,1.5,f,1,X,0.5,f,1,32397.1544841539,0.00296484063605277,34351.689446,1954.53496184605,0.222222222222222,1777344.18590903,0,rR2(0.5),A v=0 1.5  2 F2f - X v=0 0.5  1 F2f
LinearMolecule,A,3.5,f,1,X,4.5,f,1,32405.852994202,0.00181532929591697,34588.19465,2182.34165579801,0.405720779910417,1623794.55140367,0,qP21(4.5),A v=0 3.5  4 F2f - X v=0 4.5  4 F1f
