Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
LinearMolecule,B2Pi,40.5,e,2,X2Pi,39.5,e,2,44739.4799009476,5.26116884059341E-8,47459.5812786992,2720.10137775165,12.8822694380185,13236548.6983832,0,rR2e(39.5),B2Pi v=0 40.5 41 F2e - X2Pi v=0 39.5 40 F2e
LinearMolecule,B2Pi,37.5,f,1,X2Pi,36.5,f,2,44766.2300312793,1.53373341340455E-8,47101.3729614388,2335.14293015944,0.592723024601775,658283.87081877,0,qR12f(36.5),B2Pi v=0 37.5 37 F1f - X2Pi v=0 36.5 37 F2f
LinearMolecule,B2Pi,37.5,e,1,X2Pi,36.5,e,2,44766.3820337449,1.55405840963587E-8,47101.3729614388,2334.9909276939,0.600140118006028,666528.155313211,0,qR12e(36.5),B2Pi v=0 37.5 37 F1e - X2Pi v=0 36.5 37 F2e
LinearMolecule,B2Pi,31.5,f,1,X2Pi,32.5,f,2,44769.1250420518,1.24729139025312E-7,46637.9649364303,1868.83989437853,0.515031239564291,679380.161515892,0,oP12f(32.5),B2Pi v=0 31.5 31 F1f - X2Pi v=0 32.5 33 F2f
LinearMolecule,B2Pi,31.5,e,1,X2Pi,32.5,e,2,44769.2403536859,1.26183019685576E-7,46637.9649364303,1868.72458274444,0.520746533878179,686924.541368775,0,oP12e(32.5),B2Pi v=0 31.5 31 F1e - X2Pi v=0 32.5 33 F2e
LinearMolecule,B2Pi,33.5,f,2,X2Pi,34.5,f,2,44769.8411763406,8.95695678087159E-7,46865.0998927685,2095.25871642796,10.9552201631336,13601672.094455,0,pP2f(34.5),B2Pi v=0 33.5 34 F2f - X2Pi v=0 34.5 35 F2f
LinearMolecule,B2Pi,33.5,e,2,X2Pi,34.5,e,2,44769.9742282718,8.9574716818605E-7,46865.0998927685,2095.12566449673,10.9488611618899,13593898.1484295,0,pP2e(34.5),B2Pi v=0 33.5 34 F2e - X2Pi v=0 34.5 35 F2e
LinearMolecule,B2Pi,35.5,f,1,X2Pi,36.5,f,1,44773.9987840756,6.83627515014589E-7,46937.9719555588,2163.97317148317,11.6252318990483,13635473.3977413,0,pP1f(36.5),B2Pi v=0 35.5 35 F1f - X2Pi v=0 36.5 36 F1f
LinearMolecule,B2Pi,35.5,e,1,X2Pi,36.5,e,1,44774.2709570101,6.84110971329767E-7,46937.9719555588,2163.7009985487,11.6182776945665,13627565.1837866,0,pP1e(36.5),B2Pi v=0 35.5 35 F1e - X2Pi v=0 36.5 36 F1e
LinearMolecule,B2Pi,37.5,f,2,X2Pi,38.5,f,1,44778.8933051985,9.65798481381286E-9,47191.3654805612,2412.47217536274,0.540820514226552,601150.309216075,0,qP21f(38.5),B2Pi v=0 37.5 38 F2f - X2Pi v=0 38.5 38 F1f
LinearMolecule,B2Pi,37.5,e,2,X2Pi,38.5,e,1,44779.1682780816,9.80605623891563E-9,47191.3654805612,2412.19720247961,0.548388441797978,609573.686286628,0,qP21e(38.5),B2Pi v=0 37.5 38 F2e - X2Pi v=0 38.5 38 F1e
LinearMolecule,B2Pi,39.5,f,2,X2Pi,38.5,f,2,44779.4138186672,9.63864195978052E-8,47367.9367523605,2588.5229336933,12.5565020946171,13259811.2342382,0,rR2f(38.5),B2Pi v=0 39.5 40 F2f - X2Pi v=0 38.5 39 F2f
LinearMolecule,B2Pi,39.5,e,2,X2Pi,38.5,e,2,44779.5859495841,9.64042595314909E-8,47367.9367523605,2588.35080277643,12.5484627773913,13251474.4362046,0,rR2e(38.5),B2Pi v=0 39.5 40 F2e - X2Pi v=0 38.5 39 F2e
LinearMolecule,B2Pi,41.5,f,1,X2Pi,40.5,f,1,44780.6142840343,6.72987976899137E-8,47454.9793679205,2674.36508388625,13.2329264849919,13309759.1481378,0,rR1f(40.5),B2Pi v=0 41.5 41 F1f - X2Pi v=0 40.5 40 F1f
LinearMolecule,B2Pi,41.5,e,1,X2Pi,40.5,e,1,44780.8909107741,6.73443343588641E-8,47454.9793679205,2674.0884571464,13.2243242334765,13301353.4498421,0,rR1e(40.5),B2Pi v=0 41.5 41 F1e - X2Pi v=0 40.5 40 F1e
LinearMolecule,B2Pi,36.5,f,1,X2Pi,35.5,f,2,44805.0399766818,2.74127381379089E-8,47018.5557818988,2213.51580521692,0.591185894601454,676077.36139352,0,qR12f(35.5),B2Pi v=0 36.5 36 F1f - X2Pi v=0 35.5 36 F2f
LinearMolecule,B2Pi,36.5,e,1,X2Pi,35.5,e,2,44805.1823546242,2.77612452263289E-8,47018.5557818988,2213.37342727453,0.598293159520804,684211.718222444,0,qR12e(35.5),B2Pi v=0 36.5 36 F1e - X2Pi v=0 35.5 36 F2e
LinearMolecule,B2Pi,30.5,f,1,X2Pi,31.5,f,2,44807.8725393103,2.06799695077425E-7,46568.5436973564,1760.67115804612,0.508296345018342,693923.687574947,0,oP12f(31.5),B2Pi v=0 30.5 30 F1f - X2Pi v=0 31.5 32 F2f
LinearMolecule,B2Pi,30.5,e,1,X2Pi,31.5,e,2,44807.9794446826,2.09103444066188E-7,46568.5436973564,1760.5642526738,0.513695322941935,701299.365451554,0,oP12e(31.5),B2Pi v=0 30.5 30 F1e - X2Pi v=0 31.5 32 F2e
LinearMolecule,B2Pi,32.5,f,2,X2Pi,33.5,f,2,44808.7663869309,1.50735041858115E-6,46789.1343251889,1980.367938258,10.6261352816668,13628366.7001007,0,pP2f(33.5),B2Pi v=0 32.5 33 F2f - X2Pi v=0 33.5 34 F2f
LinearMolecule,B2Pi,32.5,e,2,X2Pi,33.5,e,2,44808.8904154142,1.50738900659046E-6,46789.1343251889,1980.24390977467,10.6200882700858,13620724.313476,0,pP2e(33.5),B2Pi v=0 32.5 33 F2e - X2Pi v=0 33.5 34 F2e
LinearMolecule,B2Pi,34.5,f,1,X2Pi,35.5,f,1,44814.8878950809,1.17669862082694E-6,46859.621239144,2044.73334406312,11.2950830777454,13664123.3927819,0,pP1f(35.5),B2Pi v=0 34.5 34 F1f - X2Pi v=0 35.5 35 F1f
LinearMolecule,B2Pi,34.5,e,1,X2Pi,35.5,e,1,44815.1582283385,1.17753154196748E-6,46859.621239144,2044.46301080551,11.2884333329388,13656326.0557565,0,pP1e(35.5),B2Pi v=0 34.5 34 F1e - X2Pi v=0 35.5 35 F1e
LinearMolecule,B2Pi,38.5,f,2,X2Pi,37.5,f,2,44818.3874591018,1.73666431638104E-7,47278.5314246154,2460.14396551359,12.2229321257745,13273116.9310949,0,rR2f(37.5),B2Pi v=0 38.5 39 F2f - X2Pi v=0 37.5 38 F2f
LinearMolecule,B2Pi,38.5,e,2,X2Pi,37.5,e,2,44818.5493805616,1.73691293086514E-7,47278.5314246154,2459.98204405384,12.2151923640728,13264855.945285,0,rR2e(37.5),B2Pi v=0 38.5 39 F2e - X2Pi v=0 37.5 38 F2e
LinearMolecule,B2Pi,36.5,f,2,X2Pi,37.5,f,1,44819.8880550562,1.76055959143955E-8,47106.4391226013,2286.55106754501,0.538943701528077,616946.388189064,0,qP21f(37.5),B2Pi v=0 36.5 37 F2f - X2Pi v=0 37.5 37 F1f
LinearMolecule,B2Pi,36.5,e,2,X2Pi,37.5,e,1,44820.1617731965,1.78666068802661E-8,47106.4391226013,2286.27734940476,0.54621628081483,625283.002090988,0,qP21e(37.5),B2Pi v=0 36.5 37 F2e - X2Pi v=0 37.5 37 F1e
LinearMolecule,B2Pi,40.5,f,1,X2Pi,39.5,f,1,44821.4850068556,1.23916692074495E-7,47363.2267418008,2541.74173494513,12.8986636676867,13326405.7689791,0,rR1f(39.5),B2Pi v=0 40.5 40 F1f - X2Pi v=0 39.5 39 F1f
LinearMolecule,B2Pi,40.5,e,1,X2Pi,39.5,e,1,44821.7609479754,1.24000805463538E-7,47363.2267418008,2541.46579382535,12.8903488617916,13318061.2024774,0,rR1e(39.5),B2Pi v=0 40.5 40 F1e - X2Pi v=0 39.5 39 F1e
LinearMolecule,B2Pi,35.5,f,1,X2Pi,34.5,f,2,44842.7132391308,4.81508834341886E-8,46937.9719555588,2095.25871642796,0.588931644950495,693955.277535105,0,qR12f(34.5),B2Pi v=0 35.5 35 F1f - X2Pi v=0 34.5 35 F2f
LinearMolecule,B2Pi,35.5,e,1,X2Pi,34.5,e,2,44842.8462910621,4.87373583826019E-8,46937.9719555588,2095.12566449673,0.59572454067479,701965.792366613,0,qR12e(34.5),B2Pi v=0 35.5 35 F1e - X2Pi v=0 34.5 35 F2e
LinearMolecule,B2Pi,29.5,f,1,X2Pi,30.5,f,2,44845.4954718234,3.36664927769619E-7,46501.353924181,1655.85845235758,0.500560413281374,707921.614617133,0,oP12f(30.5),B2Pi v=0 29.5 29 F1f - X2Pi v=0 30.5 31 F2f
LinearMolecule,B2Pi,29.5,e,1,X2Pi,30.5,e,2,44845.5942854282,3.40243848747671E-7,46501.353924181,1655.75963875279,0.505641945575297,715112.939847981,0,oP12e(30.5),B2Pi v=0 29.5 29 F1e - X2Pi v=0 30.5 31 F2e
LinearMolecule,B2Pi,31.5,f,2,X2Pi,32.5,f,2,44846.5698011911,2.49391963236583E-6,46715.4096955697,1868.83989437853,10.2978865216927,13654608.7942439,0,pP2f(32.5),B2Pi v=0 31.5 32 F2f - X2Pi v=0 32.5 33 F2f
LinearMolecule,B2Pi,31.5,e,2,X2Pi,32.5,e,2,44846.6851128252,2.49391020673924E-6,46715.4096955697,1868.72458274444,10.292154199503,13647113.2211881,0,pP2e(32.5),B2Pi v=0 31.5 32 F2e - X2Pi v=0 32.5 33 F2e
LinearMolecule,B2Pi,33.5,f,1,X2Pi,34.5,f,1,44854.6768268024,1.99171681406891E-6,46783.5033652315,1928.82653842904,10.9656917157319,13692216.5123033,0,pP1f(34.5),B2Pi v=0 33.5 33 F1f - X2Pi v=0 34.5 34 F1f
